"Country","Indicator","Sex","Age Group","Time","Unit","PowerCode","Reference Period","Value","Flags"
"Russia","Share of employed in temporary employment, by sex and age group","Men","25-54","2018","Percentage","Units",,9.4,
"Russia","Share of employed in temporary employment, by sex and age group","Women","25-54","2018","Percentage","Units",,5.3,
"Slovenia","Share of employed in temporary employment, by sex and age group","Men","25-54","2018","Percentage","Units",,11.1,
"Slovenia","Share of employed in temporary employment, by sex and age group","Women","25-54","2018","Percentage","Units",,13.2,
"OECD - Average","Share of employed in temporary employment, by sex and age group","Men","25-54","2018","Percentage","Units",,9.4,
"OECD - Average","Share of employed in temporary employment, by sex and age group","Women","25-54","2018","Percentage","Units",,10.9,
"Austria","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,3.8,
"Austria","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,3,
"Belgium","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,3.5,
"Belgium","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,3.3,
"Canada","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,9.4,
"Canada","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,8.8,
"Czech Republic","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,5.3,
"Czech Republic","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,7.7,
"Denmark","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,3.2,
"Denmark","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,4.2,
"Finland","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,7.8,
"Finland","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,9.8,
"France","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,7.6,
"France","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,9.5,
"Germany","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,3.3,
"Germany","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,3.4,
"Greece","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,6.7,
"Greece","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,7.8,
"Hungary","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,7.4,
"Hungary","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,9.5,
"Iceland","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,2.1,
"Iceland","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,3.3,
"Ireland","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,7.2,
"Ireland","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,6,
"Italy","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,7.9,
"Italy","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,6.3,
"Korea","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,30.2,
"Korea","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,30.6,
"Luxembourg","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,5.1,
"Luxembourg","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,5.5,
"Netherlands","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,7.3,
"Netherlands","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,7.4,
"Norway","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,2.3,
"Norway","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,2,
"Poland","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,16.7,
"Poland","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,15.4,
"Portugal","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,11.4,
"Portugal","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,9.5,
"Slovak Republic","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,7.7,
"Slovak Republic","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,7.1,
"Spain","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,12.9,
"Spain","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,12.6,
"Sweden","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,7.1,
"Sweden","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,7.1,
"Switzerland","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,4.3,
"Switzerland","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,3.5,
"Turkey","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,17.6,
"Turkey","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,13.7,
"United Kingdom","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,3.5,
"United Kingdom","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,4.6,
"United States","Share of employed in temporary employment, by sex and age group","Men","55-64","2017","Percentage","Units",,2.8,
"United States","Share of employed in temporary employment, by sex and age group","Women","55-64","2017","Percentage","Units",,3,
"Chile","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,23.2,
"Chile","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,15.8,
"Colombia","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,15.5,
"Colombia","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,21,
"Costa Rica","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,7.2,
"Costa Rica","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,4.1,
"Estonia","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,2.7,
"Estonia","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,1.6,
"Latvia","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,3.3,
"Latvia","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,1.8,
"Lithuania","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,1.1,
"Lithuania","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,1.1,
"Russia","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,6.2,
"Russia","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,5.3,
"Slovenia","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,7.8,
"Slovenia","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,8,
"OECD - Average","Share of employed in temporary employment, by sex and age group","Men","55-64","2018","Percentage","Units",,8,
"OECD - Average","Share of employed in temporary employment, by sex and age group","Women","55-64","2018","Percentage","Units",,8.5,
"Australia","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,19.4,
"Australia","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,19.8,
"Australia","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,23.4,
"Australia","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,23.3,
"Austria","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,19.6,
"Austria","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,19.3,
"Austria","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,24.8,
"Austria","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,25,
"Belgium","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,21,
"Belgium","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,21.1,
"Belgium","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,25.8,
"Belgium","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,25.5,
"Canada","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,18.5,
"Canada","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,18.9,
"Canada","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,23.4,
"Canada","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,23,
"Czech Republic","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,18,
"Czech Republic","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,17.7,
"Czech Republic","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,23,
"Czech Republic","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,22.8,
"Denmark","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,18.2,
"Denmark","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,17.8,
"Denmark","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,22.5,
"Denmark","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,22.7,
"Finland","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,19.4,
"Finland","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,19.1,
"Finland","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,23.7,
"Finland","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,23.5,
"France","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,22.9,
"France","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,22.7,
"France","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,27.1,
"France","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,26.9,
"Germany","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,19.3,
"Germany","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,19.1,
"Germany","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,22.7,
"Germany","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,22.5,
"Greece","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,21.9,
"Greece","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,21.8,
"Greece","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,26.5,
"Greece","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,26.4,
"Hungary","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,15.9,
"Hungary","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,15.9,
"Hungary","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,22.7,
"Hungary","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,22.9,
"Iceland","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,15.6,
"Iceland","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,17,
"Iceland","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,20.1,
"Iceland","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,20.7,
"Ireland","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,18.3,
"Ireland","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,18.7,
"Ireland","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,22.1,
"Ireland","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,22.2,
"Italy","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,21.4,
"Italy","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,20.7,
"Italy","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,26.1,
"Italy","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,25.7,
"Japan","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,15.5,
"Japan","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,15.5,
"Japan","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,20.8,
"Japan","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,21,
"Korea","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,12.5,
"Korea","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,12.9,
"Korea","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,15.5,
"Korea","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,16.3,
"Luxembourg","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,22.9,
"Luxembourg","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,22.3,
"Luxembourg","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,25.4,
"Luxembourg","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,25,
"Mexico","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,12.5,
"Mexico","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,12.8,
"Mexico","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,17.7,
"Mexico","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,17.5,
"Netherlands","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,19.7,
"Netherlands","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,18.6,
"Netherlands","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,23.2,
"Netherlands","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,23.4,
"New Zealand","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,15.5,
"New Zealand","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,15.6,
"New Zealand","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,20.1,
"New Zealand","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,20.5,
"Norway","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,18.5,
"Norway","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,18,
"Norway","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,22.5,
"Norway","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,22.5,
"Poland","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,17.8,
"Poland","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,17.8,
"Poland","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,24.7,
"Poland","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,24.3,
"Portugal","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,14.9,
"Portugal","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,15.7,
"Portugal","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,21.5,
"Portugal","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,21.6,
"Slovak Republic","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,18.1,
"Slovak Republic","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,17.8,
"Slovak Republic","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,23.8,
"Slovak Republic","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,23.4,
"Spain","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,21.6,
"Spain","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,21.7,
"Spain","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,26.2,
"Spain","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,26.6,
"Sweden","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,18.3,
"Sweden","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,18,
"Sweden","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,21.6,
"Sweden","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,21.3,
"Switzerland","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,19.3,
"Switzerland","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,18.8,
"Switzerland","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,23.2,
"Switzerland","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,22.6,
"Turkey","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,15,
"Turkey","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,15.3,
"Turkey","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,19.2,
"Turkey","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,19.8,
"United Kingdom","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,19,
"United Kingdom","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,18.9,
"United Kingdom","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,22.4,
"United Kingdom","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,22.2,
"United States","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,16.6,
"United States","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,16.4,
"United States","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,20.3,
"United States","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,19.8,
"Brazil","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,15.6,
"Brazil","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,15.7,
"Brazil","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,21.3,
"Brazil","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,21.3,
"Chile","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,14.5,
"Chile","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,14.7,
"Chile","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,20.1,
"Chile","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,19.7,
"Estonia","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,15.1,
"Estonia","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,15.4,
"Estonia","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,20.5,
"Estonia","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,20.1,
"India","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,11.1,
"India","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,11.2,
"India","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,16.9,
"India","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,17.1,
"Indonesia","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,8.9,
"Indonesia","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,9,
"Indonesia","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,11.3,
"Indonesia","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,11.2,
"Israel","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,15.8,
"Israel","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,16.2,
"Israel","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,21,
"Israel","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,20.7,
"Latvia","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,15.2,
"Latvia","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,13.9,
"Latvia","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,21.9,
"Latvia","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,19.7,
"Lithuania","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,15.8,
"Lithuania","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,15.1,
"Lithuania","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,22.4,
"Lithuania","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,22.1,
"Russia","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,14.5,
"Russia","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,14.4,
"Russia","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,22,
"Russia","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,21.9,
"Slovenia","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,19.6,
"Slovenia","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,19,
"Slovenia","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,25.1,
"Slovenia","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,25.6,
"South Africa","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,12.9,
"South Africa","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,12.6,
"South Africa","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,17.5,
"South Africa","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,17.2,
"OECD - Average","Expected number of years in retirement, by sex","Men","Total","2017","Years","Units",,17.9,
"OECD - Average","Expected number of years in retirement, by sex","Men","Total","2018","Years","Units",,17.8,
"OECD - Average","Expected number of years in retirement, by sex","Women","Total","2017","Years","Units",,22.6,
"OECD - Average","Expected number of years in retirement, by sex","Women","Total","2018","Years","Units",,22.5,
"Australia","Share of employed working in agriculture, by sex","Men","Total","2018","Percentage","Units",,3.442,
"Australia","Share of employed working in agriculture, by sex","Women","Total","2018","Percentage","Units",,1.683,
"Australia","Share of employed working in industry, by sex","Men","Total","2018","Percentage","Units",,31.089,
"Australia","Share of employed working in industry, by sex","Women","Total","2018","Percentage","Units",,8.354,
"Australia","Share of employed working in services, by sex","Men","Total","2018","Percentage","Units",,65.469,
"Australia","Share of employed working in services, by sex","Women","Total","2018","Percentage","Units",,89.963,
"Austria","Share of employed working in agriculture, by sex","Men","Total","2018","Percentage","Units",,4.053,
"Austria","Share of employed working in agriculture, by sex","Women","Total","2018","Percentage","Units",,3.286,"Estimated value"
"Austria","Share of employed working in industry, by sex","Men","Total","2018","Percentage","Units",,37.354,
"Austria","Share of employed working in industry, by sex","Women","Total","2018","Percentage","Units",,11.913,"Estimated value"
"Austria","Share of employed working in services, by sex","Men","Total","2018","Percentage","Units",,58.593,
"Austria","Share of employed working in services, by sex","Women","Total","2018","Percentage","Units",,84.801,"Estimated value"
"Czech Republic","Share of employed working in agriculture, by sex","Men","Total","2018","Percentage","Units",,3.629,
"Czech Republic","Share of employed working in agriculture, by sex","Women","Total","2018","Percentage","Units",,1.765,
"Czech Republic","Share of employed working in industry, by sex","Men","Total","2018","Percentage","Units",,48.32,
"Czech Republic","Share of employed working in industry, by sex","Women","Total","2018","Percentage","Units",,23.908,
"Czech Republic","Share of employed working in services, by sex","Men","Total","2018","Percentage","Units",,48.051,
"Czech Republic","Share of employed working in services, by sex","Women","Total","2018","Percentage","Units",,74.327,
"Denmark","Share of employed working in agriculture, by sex","Men","Total","2018","Percentage","Units",,3.278,"Estimated value"
"Denmark","Share of employed working in agriculture, by sex","Women","Total","2018","Percentage","Units",,0.953,"Estimated value"
"Denmark","Share of employed working in industry, by sex","Men","Total","2018","Percentage","Units",,27.927,"Estimated value"
"Denmark","Share of employed working in industry, by sex","Women","Total","2018","Percentage","Units",,8.641,"Estimated value"
"Denmark","Share of employed working in services, by sex","Men","Total","2018","Percentage","Units",,69.165,"Estimated value"
"Denmark","Share of employed working in services, by sex","Women","Total","2018","Percentage","Units",,90.336,"Estimated value"
"Finland","Share of employed working in agriculture, by sex","Men","Total","2018","Percentage","Units",,5.215,
"Finland","Share of employed working in agriculture, by sex","Women","Total","2018","Percentage","Units",,2.072,"Estimated value"
"Finland","Share of employed working in industry, by sex","Men","Total","2018","Percentage","Units",,34.688,
"Finland","Share of employed working in industry, by sex","Women","Total","2018","Percentage","Units",,8.907,"Estimated value"
"Finland","Share of employed working in services, by sex","Men","Total","2018","Percentage","Units",,60.097,
"Finland","Share of employed working in services, by sex","Women","Total","2018","Percentage","Units",,89.02,"Estimated value"
"Germany","Share of employed working in agriculture, by sex","Men","Total","2018","Percentage","Units",,1.6,
"Germany","Share of employed working in agriculture, by sex","Women","Total","2018","Percentage","Units",,0.847,
"Germany","Share of employed working in industry, by sex","Men","Total","2018","Percentage","Units",,39.009,
"Germany","Share of employed working in industry, by sex","Women","Total","2018","Percentage","Units",,13.951,
"Germany","Share of employed working in services, by sex","Men","Total","2018","Percentage","Units",,59.391,
"Germany","Share of employed working in services, by sex","Women","Total","2018","Percentage","Units",,85.202,
"Greece","Share of employed working in agriculture, by sex","Men","Total","2018","Percentage","Units",,12.643,
"Greece","Share of employed working in agriculture, by sex","Women","Total","2018","Percentage","Units",,11.739,
"Greece","Share of employed working in industry, by sex","Men","Total","2018","Percentage","Units",,20.565,
"Greece","Share of employed working in industry, by sex","Women","Total","2018","Percentage","Units",,7.759,
"Greece","Share of employed working in services, by sex","Men","Total","2018","Percentage","Units",,66.792,
"Greece","Share of employed working in services, by sex","Women","Total","2018","Percentage","Units",,80.502,
"Hungary","Share of employed working in agriculture, by sex","Men","Total","2018","Percentage","Units",,6.61,
"Hungary","Share of employed working in agriculture, by sex","Women","Total","2018","Percentage","Units",,2.717,
"Hungary","Share of employed working in industry, by sex","Men","Total","2018","Percentage","Units",,42.717,
"Hungary","Share of employed working in industry, by sex","Women","Total","2018","Percentage","Units",,19.98,
"Hungary","Share of employed working in services, by sex","Men","Total","2018","Percentage","Units",,50.673,
"Hungary","Share of employed working in services, by sex","Women","Total","2018","Percentage","Units",,77.302,
"Ireland","Share of employed working in agriculture, by sex","Men","Total","2018","Percentage","Units",,7.549,
"Ireland","Share of employed working in agriculture, by sex","Women","Total","2018","Percentage","Units",,1.46,
"Ireland","Share of employed working in industry, by sex","Men","Total","2018","Percentage","Units",,27.465,
"Ireland","Share of employed working in industry, by sex","Women","Total","2018","Percentage","Units",,8.475,
"Ireland","Share of employed working in services, by sex","Men","Total","2018","Percentage","Units",,64.985,
"Ireland","Share of employed working in services, by sex","Women","Total","2018","Percentage","Units",,90.065,
"Italy","Share of employed working in agriculture, by sex","Men","Total","2018","Percentage","Units",,4.744,
"Italy","Share of employed working in agriculture, by sex","Women","Total","2018","Percentage","Units",,2.4,"Estimated value"
"Italy","Share of employed working in industry, by sex","Men","Total","2018","Percentage","Units",,35.543,
"Italy","Share of employed working in industry, by sex","Women","Total","2018","Percentage","Units",,13.109,"Estimated value"
"Italy","Share of employed working in services, by sex","Men","Total","2018","Percentage","Units",,59.713,
"Italy","Share of employed working in services, by sex","Women","Total","2018","Percentage","Units",,84.491,"Estimated value"
"Japan","Share of employed working in agriculture, by sex","Men","Total","2018","Percentage","Units",,3.793,
"Japan","Share of employed working in agriculture, by sex","Women","Total","2018","Percentage","Units",,2.953,
"Japan","Share of employed working in industry, by sex","Men","Total","2018","Percentage","Units",,33.28,
"Japan","Share of employed working in industry, by sex","Women","Total","2018","Percentage","Units",,14.155,
"Japan","Share of employed working in services, by sex","Men","Total","2018","Percentage","Units",,62.927,
"Japan","Share of employed working in services, by sex","Women","Total","2018","Percentage","Units",,82.892,
"Korea","Share of employed working in agriculture, by sex","Men","Total","2018","Percentage","Units",,5.178,
"Korea","Share of employed working in agriculture, by sex","Women","Total","2018","Percentage","Units",,4.751,
"Korea","Share of employed working in industry, by sex","Men","Total","2018","Percentage","Units",,33.873,
"Korea","Share of employed working in industry, by sex","Women","Total","2018","Percentage","Units",,13.563,
"Korea","Share of employed working in services, by sex","Men","Total","2018","Percentage","Units",,60.944,
"Korea","Share of employed working in services, by sex","Women","Total","2018","Percentage","Units",,81.692,
"Mexico","Share of employed working in agriculture, by sex","Men","Total","2018","Percentage","Units",,18.483,
