"Country","Indicator","Sex","Age Group","Time","Unit","PowerCode","Reference Period","Value","Flags"
"New Zealand","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,4.4,
"New Zealand","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,4.7,
"Norway","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,4.2,
"Norway","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,3.6,
"Poland","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,3.9,
"Poland","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,3.9,
"Portugal","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,6.9,
"Portugal","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,7.6,
"Slovak Republic","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,6.2,
"Slovak Republic","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,7.1,
"Spain","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,13.8,
"Spain","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,17.1,
"Sweden","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,6.6,
"Sweden","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,6.3,
"Switzerland","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,4.5,
"Switzerland","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,5.3,
"Turkey","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,9.7,
"Turkey","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,14.2,
"United Kingdom","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,4.3,
"United Kingdom","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,4.2,
"United States","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,4,
"United States","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,3.9,
"Brazil","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,10.9,
"Brazil","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,14,
"Chile","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,6.8,
"Chile","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,8,
"Colombia","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,7.6,
"Colombia","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,13.1,
"Costa Rica","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,8.6,
"Costa Rica","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,13.4,
"Estonia","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,5.4,
"Estonia","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,5.5,
"India","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,8.9,
"India","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,9.1,
"Israel","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,4.1,
"Israel","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,4.1,
"Latvia","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,8.5,
"Latvia","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,6.6,
"Lithuania","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,7.1,
"Lithuania","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,5.6,
"Russia","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,4.9,
"Russia","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,4.7,
"Slovenia","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,4.7,
"Slovenia","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,5.8,
"South Africa","Unemployment rate, by sex and age group","Men","15-64","2018","Percentage","Units",,25.3,
"South Africa","Unemployment rate, by sex and age group","Women","15-64","2018","Percentage","Units",,29.3,
"Australia","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,3.8,
"Australia","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,4.4,
"Austria","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,4.7,
"Austria","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,4.1,
"Belgium","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,5.7,
"Belgium","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,5,
"Canada","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,5,
"Canada","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,5,
"Czech Republic","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,1.5,
"Czech Republic","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,2.7,
"Denmark","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,3.8,
"Denmark","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,4.8,
"Finland","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,6,
"Finland","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,6.1,
"France","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,7.8,
"France","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,8.5,
"Germany","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,3.6,
"Germany","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,2.8,
"Greece","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,14.6,
"Greece","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,24.1,
"Hungary","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,3.1,
"Hungary","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,3.7,
"Iceland","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,2.5,
"Iceland","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,2.3,
"Ireland","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,4.7,
"Ireland","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,4.8,
"Italy","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,9.2,
"Italy","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,11.9,
"Japan","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,2.5,
"Japan","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,2.4,
"Korea","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,3.8,
"Korea","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,3.4,
"Luxembourg","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,4.5,
"Luxembourg","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,5.6,
"Mexico","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,2.7,
"Mexico","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,3,
"Netherlands","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,2.6,
"Netherlands","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,3,
"New Zealand","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,2.8,
"New Zealand","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,3.8,
"Norway","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,3.6,
"Norway","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,3.2,
"Poland","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,3.2,
"Poland","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,3.5,
"Portugal","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,5.6,
"Portugal","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,6.7,
"Slovak Republic","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,5.7,
"Slovak Republic","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,6.7,
"Spain","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,12.1,
"Spain","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,16.2,
"Sweden","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,5.1,
"Sweden","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,5.2,
"Switzerland","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,3.9,
"Switzerland","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,5.2,
"Turkey","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,8.3,
"Turkey","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,12.6,
"United Kingdom","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,3,
"United Kingdom","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,3.2,
"United States","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,3.2,
"United States","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,3.4,
"Brazil","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,8,
"Brazil","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,11.2,
"Chile","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,6.1,
"Chile","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,7.2,
"Colombia","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,5.9,
"Colombia","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,11.1,
"Costa Rica","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,6.2,
"Costa Rica","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,10.6,
"Estonia","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,4.2,
"Estonia","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,5.2,
"India","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,5.4,
"India","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,6.4,
"Israel","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,3.6,
"Israel","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,3.6,
"Latvia","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,8.1,
"Latvia","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,6.1,
"Lithuania","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,6.4,
"Lithuania","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,4.7,
"Russia","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,4.1,
"Russia","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,4.1,
"Slovenia","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,4.2,
"Slovenia","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,5.7,
"South Africa","Unemployment rate, by sex and age group","Men","25-54","2018","Percentage","Units",,23.2,
"South Africa","Unemployment rate, by sex and age group","Women","25-54","2018","Percentage","Units",,27.2,
"Australia","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,4.6,
"Australia","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,3.9,
"Austria","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,3.9,
"Austria","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,3.8,
"Belgium","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,4.9,
"Belgium","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,3.7,
"Canada","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,5.9,
"Canada","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,5,
"Czech Republic","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,1.7,
"Czech Republic","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,2.3,
"Denmark","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,2.9,
"Denmark","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,2.8,
"Finland","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,7.8,
"Finland","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,6,
"France","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,7.2,
"France","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,6.5,
"Germany","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,3.2,
"Germany","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,2.6,
"Greece","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,13.1,
"Greece","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,18.5,
"Hungary","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,2.3,
"Hungary","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,2.9,
"Iceland","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,2.7,
"Iceland","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,2.2,
"Ireland","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,4.4,
"Ireland","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,0.8,
"Italy","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,6.3,
"Italy","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,4.9,
"Japan","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,2.5,
"Japan","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,2,
"Korea","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,3.3,
"Korea","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,2.2,
"Luxembourg","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,4.1,
"Luxembourg","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,2.8,
"Mexico","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,1.9,
"Mexico","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,1.2,
"Netherlands","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,4.2,
"Netherlands","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,4.8,
"New Zealand","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,2.9,
"New Zealand","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,2,
"Norway","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,1.7,
"Norway","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,1.4,
"Poland","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,3.4,
"Poland","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,2,
"Portugal","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,6.5,
"Portugal","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,6.6,
"Slovak Republic","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,4.5,
"Slovak Republic","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,6.1,
"Spain","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,12.7,
"Spain","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,15.1,
"Sweden","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,5,
"Sweden","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,3.7,
"Switzerland","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,4.2,
"Switzerland","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,3.7,
"Turkey","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,8.1,
"Turkey","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,3.3,
"United Kingdom","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,3.5,
"United Kingdom","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,3,
"United States","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,3,
"United States","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,2.7,
"Brazil","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,6,
"Brazil","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,5,
"Chile","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,4.2,
"Chile","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,4.2,
"Colombia","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,5.4,
"Colombia","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,5.2,
"Costa Rica","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,4.2,
"Costa Rica","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,3.6,
"Estonia","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,7,
"Estonia","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,4.2,
"India","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,3.1,
"India","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,4.3,
"Israel","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,3.5,
"Israel","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,2.4,
"Latvia","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,8.5,
"Latvia","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,6.8,
"Lithuania","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,7.5,
"Lithuania","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,6.9,
"Russia","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,3.7,
"Russia","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,2.7,
"Slovenia","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,5.3,
"Slovenia","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,4.4,
"South Africa","Unemployment rate, by sex and age group","Men","55-64","2018","Percentage","Units",,10.7,
"South Africa","Unemployment rate, by sex and age group","Women","55-64","2018","Percentage","Units",,8.3,
"Australia","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,5.2,
"Australia","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,5.1,
"Austria","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,4.6,
"Austria","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,4.3,
"Belgium","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,5.7,
"Belgium","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,4.9,
"Canada","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,6.1,
"Canada","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,5.3,
"Czech Republic","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,1.7,
"Czech Republic","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,2.4,
"Denmark","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,4.5,
"Denmark","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,5,
"Finland","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,7.1,
"Finland","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,6.2,
"France","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,8.5,
"France","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,8.4,
"Germany","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,3.5,
"Germany","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,2.7,
"Greece","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,14,
"Greece","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,21.5,
"Hungary","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,3.4,
"Hungary","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,3.5,
"Iceland","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,4.3,
"Iceland","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,3.4,
"Ireland","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,4.9,
"Ireland","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,3.8,
"Italy","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,9.1,
"Italy","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,11.1,
"Japan","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,2.5,
"Japan","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,2.2,
"Korea","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,3.9,
"Korea","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,3.6,
"Luxembourg","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,5.6,
"Luxembourg","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,5.5,
"Mexico","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,3.5,
"Mexico","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,3.5,
"Netherlands","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,3.4,
"Netherlands","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,3.4,
"New Zealand","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,3.8,
"New Zealand","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,4.4,
"Norway","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,3.9,
"Norway","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,3.4,
"Poland","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,3,
"Poland","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,3.6,
"Portugal","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,5.8,
"Portugal","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,7.2,
"Slovak Republic","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,5.6,
"Slovak Republic","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,6,
"Spain","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,12.4,
"Spain","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,16,
"Sweden","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,6.7,
"Sweden","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,6.9,
"Switzerland","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,4.1,
"Switzerland","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,4.7,
"Turkey","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,12.4,
"Turkey","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,16.5,
"United Kingdom","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,4.1,
"United Kingdom","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,3.6,
"United States","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,3.7,
"United States","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,3.6,
"Brazil","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,9.6,
"Brazil","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,14,
"Chile","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,6.5,
"Chile","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,7.7,
"Colombia","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,8.2,
"Colombia","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,13.7,
"Costa Rica","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,9.3,
"Costa Rica","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,15.3,
"Estonia","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,4,
"Estonia","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,4.8,
"Indonesia","Unemployment rate, by sex and age group","Men","Total","2018","Percentage","Units",,5.4,
"Indonesia","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,5.3,
"Indonesia","Unemployment rate, by sex and age group","Women","Total","2018","Percentage","Units",,5.3,
"Indonesia","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,5.2,
"Israel","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,3.7,
"Israel","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,3.9,
"Latvia","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,7.2,
"Latvia","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,5.4,
"Lithuania","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,7,
"Lithuania","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,5.5,
"Russia","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,4.8,
"Russia","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,4.4,
"Slovenia","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,4,
"Slovenia","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,5,
"South Africa","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,26.8,
"South Africa","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,30.5,
"OECD - Average","Unemployment rate, by sex and age group","Men","Total","2017","Percentage","Units",,5.7,
"OECD - Average","Unemployment rate, by sex and age group","Men","Total","2018","Percentage","Units",,5.3,
"OECD - Average","Unemployment rate, by sex and age group","Men","Total","2019","Percentage","Units",,5.3,
"OECD - Average","Unemployment rate, by sex and age group","Women","Total","2017","Percentage","Units",,6.2,
"OECD - Average","Unemployment rate, by sex and age group","Women","Total","2018","Percentage","Units",,5.7,
"OECD - Average","Unemployment rate, by sex and age group","Women","Total","2019","Percentage","Units",,5.6,
"Australia","Unemployment rate, by sex and age group","Men","15-24","2019","Percentage","Units",,12.8,
"Australia","Unemployment rate, by sex and age group","Women","15-24","2019","Percentage","Units",,10.6,
"Austria","Unemployment rate, by sex and age group","Men","15-24","2019","Percentage","Units",,9.2,
"Austria","Unemployment rate, by sex and age group","Women","15-24","2019","Percentage","Units",,7.8,
"Belgium","Unemployment rate, by sex and age group","Men","15-24","2019","Percentage","Units",,16,
"Belgium","Unemployment rate, by sex and age group","Women","15-24","2019","Percentage","Units",,12.3,
"Canada","Unemployment rate, by sex and age group","Men","15-24","2019","Percentage","Units",,12.2,
"Canada","Unemployment rate, by sex and age group","Women","15-24","2019","Percentage","Units",,9.6,
